what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481663450161
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1481663450291
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481663451844
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1481663455670
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481663455821
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481663461241
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481663462803
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481663462939
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481663462990
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481663469275
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1481663482624
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481663505707
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481663506855
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481663509397
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1481663518365
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481663544946
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481663546209
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481663547699
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481663548088
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481663548293
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481663548338
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1481663557742
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481663602418
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1481663608543
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481663631376
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481663632676
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481663634349
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481663634752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481663635038
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481663635082
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1481663644539
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481663668785
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481663669935
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481663670715
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481663671036
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481663671316
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481663671359
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1481663682236
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481663692513
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481663693917
activated,editor,org.eclipse.bpel.ui,0.8.0.201509221212,"org.eclipse.bpel.ui.bpeleditor",1481663697130
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481663697532
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481663697822
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1481663697864
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481663710756
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1481663714569
